Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
12775:12777-Analysis-FREE,12777,106-Long Prompt Experiment-Generation-3,12776,106-Long Prompt Experiment-Generation-2,12775,0.000,1.000,1.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12777-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12778-Analysis-FREE,12778,106-Long Prompt Experiment-Generation-4,12777,106-Long Prompt Experiment-Generation-3,12775,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12778-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12779-Analysis-FREE,12779,106-Long Prompt Experiment-Generation-5,12778,106-Long Prompt Experiment-Generation-4,12775,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12779-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12780-Analysis-FREE,12780,106-Long Prompt Experiment-Generation-6,12779,106-Long Prompt Experiment-Generation-5,12775,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12780-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12781-Analysis-FREE,12781,106-Long Prompt Experiment-Generation-7,12780,106-Long Prompt Experiment-Generation-6,12775,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12781-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12782-Analysis-FREE,12782,106-Long Prompt Experiment-Generation-8,12781,106-Long Prompt Experiment-Generation-7,12775,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12782-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12783-Analysis-FREE,12783,106-Long Prompt Experiment-Generation-9,12782,106-Long Prompt Experiment-Generation-8,12775,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12783-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12775:12784-Analysis-FREE,12784,106-Long Prompt Experiment-Generation-10,12775,106-Long Prompt Experiment-Generation-1,12775,0.000,0.000,0.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12784-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12795-Analysis-FREE,12795,106-Long Prompt Experiment-Generation-1,,,12795,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12795-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12796-Analysis-FREE,12796,106-Long Prompt Experiment-Generation-2,12804,106-Long Prompt Experiment-Generation-10,12795,0.000,0.000,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12796-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12797-Analysis-FREE,12797,106-Long Prompt Experiment-Generation-3,12796,106-Long Prompt Experiment-Generation-2,12795,0.000,0.000,0.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12797-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12798-Analysis-FREE,12798,106-Long Prompt Experiment-Generation-4,12797,106-Long Prompt Experiment-Generation-3,12795,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12798-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12799-Analysis-FREE,12799,106-Long Prompt Experiment-Generation-5,12798,106-Long Prompt Experiment-Generation-4,12795,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12799-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12800-Analysis-FREE,12800,106-Long Prompt Experiment-Generation-6,12799,106-Long Prompt Experiment-Generation-5,12795,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12800-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12801-Analysis-FREE,12801,106-Long Prompt Experiment-Generation-7,12800,106-Long Prompt Experiment-Generation-6,12795,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12801-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12802-Analysis-FREE,12802,106-Long Prompt Experiment-Generation-8,12801,106-Long Prompt Experiment-Generation-7,12795,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12802-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12803-Analysis-FREE,12803,106-Long Prompt Experiment-Generation-9,12802,106-Long Prompt Experiment-Generation-8,12795,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12803-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12795:12804-Analysis-FREE,12804,106-Long Prompt Experiment-Generation-10,12795,106-Long Prompt Experiment-Generation-1,12795,0.000,0.000,0.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12804-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12815-Analysis-FREE,12815,106-Long Prompt Experiment-Generation-1,,,12815,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12815-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12816-Analysis-FREE,12816,106-Long Prompt Experiment-Generation-2,12824,106-Long Prompt Experiment-Generation-10,12815,0.000,0.000,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12816-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12817-Analysis-FREE,12817,106-Long Prompt Experiment-Generation-3,12816,106-Long Prompt Experiment-Generation-2,12815,0.000,0.000,0.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12817-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12818-Analysis-FREE,12818,106-Long Prompt Experiment-Generation-4,12817,106-Long Prompt Experiment-Generation-3,12815,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12818-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12819-Analysis-FREE,12819,106-Long Prompt Experiment-Generation-5,12818,106-Long Prompt Experiment-Generation-4,12815,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12819-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12820-Analysis-FREE,12820,106-Long Prompt Experiment-Generation-6,12819,106-Long Prompt Experiment-Generation-5,12815,1.000,0.000,1.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12820-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12821-Analysis-FREE,12821,106-Long Prompt Experiment-Generation-7,12820,106-Long Prompt Experiment-Generation-6,12815,0.000,1.000,1.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12821-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12822-Analysis-FREE,12822,106-Long Prompt Experiment-Generation-8,12821,106-Long Prompt Experiment-Generation-7,12815,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12822-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12823-Analysis-FREE,12823,106-Long Prompt Experiment-Generation-9,12822,106-Long Prompt Experiment-Generation-8,12815,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12823-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12815:12824-Analysis-FREE,12824,106-Long Prompt Experiment-Generation-10,12815,106-Long Prompt Experiment-Generation-1,12815,0.000,0.000,0.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12824-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12835-Analysis-FREE,12835,106-Long Prompt Experiment-Generation-1,,,12835,2.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12835-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12836-Analysis-FREE,12836,106-Long Prompt Experiment-Generation-2,12844,106-Long Prompt Experiment-Generation-10,12835,1.000,0.000,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12836-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12837-Analysis-FREE,12837,106-Long Prompt Experiment-Generation-3,12836,106-Long Prompt Experiment-Generation-2,12835,0.000,1.000,1.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12837-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12838-Analysis-FREE,12838,106-Long Prompt Experiment-Generation-4,12837,106-Long Prompt Experiment-Generation-3,12835,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12838-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12839-Analysis-FREE,12839,106-Long Prompt Experiment-Generation-5,12838,106-Long Prompt Experiment-Generation-4,12835,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12839-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12840-Analysis-FREE,12840,106-Long Prompt Experiment-Generation-6,12839,106-Long Prompt Experiment-Generation-5,12835,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12840-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12841-Analysis-FREE,12841,106-Long Prompt Experiment-Generation-7,12840,106-Long Prompt Experiment-Generation-6,12835,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12841-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12842-Analysis-FREE,12842,106-Long Prompt Experiment-Generation-8,12841,106-Long Prompt Experiment-Generation-7,12835,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12842-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12843-Analysis-FREE,12843,106-Long Prompt Experiment-Generation-9,12842,106-Long Prompt Experiment-Generation-8,12835,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12843-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12835:12844-Analysis-FREE,12844,106-Long Prompt Experiment-Generation-10,12835,106-Long Prompt Experiment-Generation-1,12835,0.000,2.000,2.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12844-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13026-Analysis-FREE,13026,106-Long Prompt Experiment-Generation-1,,,13026,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13026-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13027-Analysis-FREE,13027,106-Long Prompt Experiment-Generation-2,,,13026,0.000,,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13027-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13029-Analysis-FREE,13029,106-Long Prompt Experiment-Generation-4,,,13026,1.000,,1.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13029-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13030-Analysis-FREE,13030,106-Long Prompt Experiment-Generation-5,13029,106-Long Prompt Experiment-Generation-4,13026,1.000,1.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13030-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13031-Analysis-FREE,13031,106-Long Prompt Experiment-Generation-6,13030,106-Long Prompt Experiment-Generation-5,13026,0.000,1.000,1.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13031-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13032-Analysis-FREE,13032,106-Long Prompt Experiment-Generation-7,13031,106-Long Prompt Experiment-Generation-6,13026,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13032-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13033-Analysis-FREE,13033,106-Long Prompt Experiment-Generation-8,13032,106-Long Prompt Experiment-Generation-7,13026,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13033-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13026:13034-Analysis-FREE,13034,106-Long Prompt Experiment-Generation-9,13033,106-Long Prompt Experiment-Generation-8,13026,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13034-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13046-Analysis-FREE,13046,106-Long Prompt Experiment-Generation-1,,,13046,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13046-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13047-Analysis-FREE,13047,106-Long Prompt Experiment-Generation-2,,,13046,0.000,,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13047-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13049-Analysis-FREE,13049,106-Long Prompt Experiment-Generation-4,,,13046,1.000,,1.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13049-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13050-Analysis-FREE,13050,106-Long Prompt Experiment-Generation-5,13049,106-Long Prompt Experiment-Generation-4,13046,0.000,1.000,1.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13050-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13051-Analysis-FREE,13051,106-Long Prompt Experiment-Generation-6,13050,106-Long Prompt Experiment-Generation-5,13046,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13051-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13052-Analysis-FREE,13052,106-Long Prompt Experiment-Generation-7,13051,106-Long Prompt Experiment-Generation-6,13046,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13052-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13053-Analysis-FREE,13053,106-Long Prompt Experiment-Generation-8,13052,106-Long Prompt Experiment-Generation-7,13046,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13053-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13046:13054-Analysis-FREE,13054,106-Long Prompt Experiment-Generation-9,13053,106-Long Prompt Experiment-Generation-8,13046,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13054-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13066-Analysis-FREE,13066,106-Long Prompt Experiment-Generation-1,,,13066,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13066-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13067-Analysis-FREE,13067,106-Long Prompt Experiment-Generation-2,,,13066,1.000,,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13067-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13069-Analysis-FREE,13069,106-Long Prompt Experiment-Generation-4,,,13066,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13069-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13070-Analysis-FREE,13070,106-Long Prompt Experiment-Generation-5,13069,106-Long Prompt Experiment-Generation-4,13066,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13070-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13071-Analysis-FREE,13071,106-Long Prompt Experiment-Generation-6,13070,106-Long Prompt Experiment-Generation-5,13066,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13071-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13072-Analysis-FREE,13072,106-Long Prompt Experiment-Generation-7,13071,106-Long Prompt Experiment-Generation-6,13066,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13072-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13073-Analysis-FREE,13073,106-Long Prompt Experiment-Generation-8,13072,106-Long Prompt Experiment-Generation-7,13066,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13073-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13066:13074-Analysis-FREE,13074,106-Long Prompt Experiment-Generation-9,13073,106-Long Prompt Experiment-Generation-8,13066,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13074-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13086-Analysis-FREE,13086,106-Long Prompt Experiment-Generation-1,,,13086,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13086-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13087-Analysis-FREE,13087,106-Long Prompt Experiment-Generation-2,,,13086,3.000,,3.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13087-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13089-Analysis-FREE,13089,106-Long Prompt Experiment-Generation-4,,,13086,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13089-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13090-Analysis-FREE,13090,106-Long Prompt Experiment-Generation-5,13089,106-Long Prompt Experiment-Generation-4,13086,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13090-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13091-Analysis-FREE,13091,106-Long Prompt Experiment-Generation-6,13090,106-Long Prompt Experiment-Generation-5,13086,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13091-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13092-Analysis-FREE,13092,106-Long Prompt Experiment-Generation-7,13091,106-Long Prompt Experiment-Generation-6,13086,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13092-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13093-Analysis-FREE,13093,106-Long Prompt Experiment-Generation-8,13092,106-Long Prompt Experiment-Generation-7,13086,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13093-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13086:13094-Analysis-FREE,13094,106-Long Prompt Experiment-Generation-9,13093,106-Long Prompt Experiment-Generation-8,13086,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13094-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13106-Analysis-FREE,13106,106-Long Prompt Experiment-Generation-1,,,13106,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13106-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13107-Analysis-FREE,13107,106-Long Prompt Experiment-Generation-2,,,13106,1.000,,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13107-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13109-Analysis-FREE,13109,106-Long Prompt Experiment-Generation-4,,,13106,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13109-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13110-Analysis-FREE,13110,106-Long Prompt Experiment-Generation-5,13109,106-Long Prompt Experiment-Generation-4,13106,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13110-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13111-Analysis-FREE,13111,106-Long Prompt Experiment-Generation-6,13110,106-Long Prompt Experiment-Generation-5,13106,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13111-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13112-Analysis-FREE,13112,106-Long Prompt Experiment-Generation-7,13111,106-Long Prompt Experiment-Generation-6,13106,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13112-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13113-Analysis-FREE,13113,106-Long Prompt Experiment-Generation-8,13112,106-Long Prompt Experiment-Generation-7,13106,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13113-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13106:13114-Analysis-FREE,13114,106-Long Prompt Experiment-Generation-9,13113,106-Long Prompt Experiment-Generation-8,13106,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13114-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13126-Analysis-FREE,13126,106-Long Prompt Experiment-Generation-1,,,13126,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13126-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13127-Analysis-FREE,13127,106-Long Prompt Experiment-Generation-2,,,13126,0.000,,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13127-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
